Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33896,-,-,-,28.65,77.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Snow Depth,Wind Speed,
2002,1,1,0,0,0,0,0,0,1.5,N/A
2002,1,1,1,0,0,0,0,0,1.8,N/A
2002,1,1,2,0,0,0,0,0,1.8,N/A
2002,1,1,3,0,0,0,0,0,1.8,N/A
2002,1,1,4,0,0,0,0,0,1.6,N/A
2002,1,1,5,0,0,0,0,0,1.5,N/A
2002,1,1,6,0,0,0,0,0,1.2000000000000002,N/A
2002,1,1,7,0,8,0,8,0,0.7000000000000001,N/A
2002,1,1,8,0,109,54,122,0,0.2,N/A
2002,1,1,9,0,209,94,247,0,0.1,N/A
2002,1,1,10,0,289,126,355,0,0.1,N/A
2002,1,1,11,0,294,351,504,0,0.2,N/A
2002,1,1,12,0,242,529,571,0,0.2,N/A
2002,1,1,13,0,227,544,547,0,0.30000000000000004,N/A
2002,1,1,14,0,196,535,465,0,0.5,N/A
2002,1,1,15,0,176,354,307,0,0.9,N/A
2002,1,1,16,0,96,85,113,0,1.1,N/A
2002,1,1,17,0,0,0,0,0,1.3,N/A
2002,1,1,18,0,0,0,0,0,1.3,N/A
2002,1,1,19,0,0,0,0,0,1.2000000000000002,N/A
2002,1,1,20,0,0,0,0,0,1.1,N/A
2002,1,1,21,0,0,0,0,0,1.3,N/A
2002,1,1,22,0,0,0,0,0,1.7000000000000002,N/A
2002,1,1,23,0,0,0,0,0,2,N/A
2002,1,2,0,0,0,0,0,0,2.2,N/A
2002,1,2,1,0,0,0,0,0,2.2,N/A
2002,1,2,2,0,0,0,0,0,2.2,N/A
2002,1,2,3,0,0,0,0,0,2,N/A
2002,1,2,4,0,0,0,0,0,1.7000000000000002,N/A
2002,1,2,5,0,0,0,0,0,1.4000000000000001,N/A
2002,1,2,6,0,0,0,0,0,1,N/A
2002,1,2,7,0,7,0,7,0,0.7000000000000001,N/A
2002,1,2,8,0,109,54,122,0,0.6000000000000001,N/A
2002,1,2,9,0,199,117,246,0,0.6000000000000001,N/A
2002,1,2,10,0,261,324,431,0,1.1,N/A
2002,1,2,11,0,257,462,534,0,1.3,N/A
2002,1,2,12,0,238,572,594,0,1.4000000000000001,N/A
2002,1,2,13,0,212,615,575,0,1.4000000000000001,N/A
2002,1,2,14,0,190,561,473,0,1.3,N/A
2002,1,2,15,0,163,421,320,0,1.2000000000000002,N/A
2002,1,2,16,0,100,165,134,0,1.1,N/A
2002,1,2,17,0,0,0,0,0,1,N/A
2002,1,2,18,0,0,0,0,0,1,N/A
2002,1,2,19,0,0,0,0,0,1,N/A
2002,1,2,20,0,0,0,0,0,0.9,N/A
2002,1,2,21,0,0,0,0,0,0.9,N/A
2002,1,2,22,0,0,0,0,0,1.1,N/A
2002,1,2,23,0,0,0,0,0,1.3,N/A
2002,1,3,0,0,0,0,0,0,1.5,N/A
2002,1,3,1,0,0,0,0,0,1.8,N/A
2002,1,3,2,0,0,0,0,0,2,N/A
2002,1,3,3,0,0,0,0,0,2,N/A
2002,1,3,4,0,0,0,0,0,2,N/A
2002,1,3,5,0,0,0,0,0,1.9000000000000001,N/A
2002,1,3,6,0,0,0,0,0,1.6,N/A
2002,1,3,7,0,9,0,9,0,1.3,N/A
2002,1,3,8,0,114,172,154,0,1,N/A
2002,1,3,9,0,174,411,338,0,0.7000000000000001,N/A
2002,1,3,10,0,197,563,492,0,0.7000000000000001,N/A
2002,1,3,11,0,208,633,588,0,0.8,N/A
2002,1,3,12,0,211,649,616,0,0.7000000000000001,N/A
2002,1,3,13,0,206,627,577,0,0.8,N/A
2002,1,3,14,0,189,563,475,0,0.9,N/A
2002,1,3,15,0,164,423,323,0,0.9,N/A
2002,1,3,16,0,100,149,131,0,0.8,N/A
2002,1,3,17,0,0,0,0,0,0.8,N/A
2002,1,3,18,0,0,0,0,0,0.8,N/A
2002,1,3,19,0,0,0,0,0,0.9,N/A
2002,1,3,20,0,0,0,0,0,0.9,N/A
2002,1,3,21,0,0,0,0,0,0.9,N/A
2002,1,3,22,0,0,0,0,0,0.8,N/A
2002,1,3,23,0,0,0,0,0,0.7000000000000001,N/A
2002,1,4,0,0,0,0,0,0,0.6000000000000001,N/A
2002,1,4,1,0,0,0,0,0,0.30000000000000004,N/A
2002,1,4,2,0,0,0,0,0,0.2,N/A
2002,1,4,3,0,0,0,0,0,0.2,N/A
2002,1,4,4,0,0,0,0,0,0.4,N/A
2002,1,4,5,0,0,0,0,0,0.6000000000000001,N/A
2002,1,4,6,0,0,0,0,0,0.8,N/A
2002,1,4,7,0,9,0,9,0,1,N/A
2002,1,4,8,0,113,169,153,0,0.9,N/A
2002,1,4,9,0,187,287,302,0,0.8,N/A
2002,1,4,10,0,221,465,465,0,1,N/A
2002,1,4,11,0,222,598,581,0,1.1,N/A
2002,1,4,12,0,213,649,618,0,1.1,N/A
2002,1,4,13,0,210,619,577,0,1.1,N/A
2002,1,4,14,0,189,565,477,0,1,N/A
2002,1,4,15,0,164,425,325,0,0.9,N/A
2002,1,4,16,0,99,198,141,0,0.9,N/A
2002,1,4,17,0,0,0,0,0,1,N/A
2002,1,4,18,0,0,0,0,0,1.2000000000000002,N/A
2002,1,4,19,0,0,0,0,0,1.2000000000000002,N/A
2002,1,4,20,0,0,0,0,0,1.3,N/A
2002,1,4,21,0,0,0,0,0,1.3,N/A
2002,1,4,22,0,0,0,0,0,1.2000000000000002,N/A
2002,1,4,23,0,0,0,0,0,1.1,N/A
2002,1,5,0,0,0,0,0,0,0.9,N/A
2002,1,5,1,0,0,0,0,0,0.6000000000000001,N/A
2002,1,5,2,0,0,0,0,0,0.4,N/A
2002,1,5,3,0,0,0,0,0,0.2,N/A
2002,1,5,4,0,0,0,0,0,0.2,N/A
2002,1,5,5,0,0,0,0,0,0.30000000000000004,N/A
2002,1,5,6,0,0,0,0,0,0.30000000000000004,N/A
2002,1,5,7,0,6,0,6,0,0.4,N/A
2002,1,5,8,0,109,249,167,0,0.4,N/A
2002,1,5,9,0,163,467,349,0,0.4,N/A
2002,1,5,10,0,193,577,496,0,1,N/A
2002,1,5,11,0,208,634,590,0,1.2000000000000002,N/A
2002,1,5,12,0,213,650,620,0,1.3,N/A
