Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33896,-,-,-,28.65,77.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Snow Depth,Wind Speed,
2003,1,6,11,0,282,397,522,0,0.4,N/A
2003,1,6,12,0,257,538,595,0,0.30000000000000004,N/A
2003,1,6,13,0,255,459,529,0,0.2,N/A
2003,1,6,14,0,203,511,465,0,0,N/A
2003,1,6,15,0,152,480,335,0,0.1,N/A
2003,1,6,16,0,101,251,155,0,0.4,N/A
2003,1,6,17,0,4,0,4,0,0.9,N/A
2003,1,6,18,0,0,0,0,0,1.4000000000000001,N/A
2003,1,6,19,0,0,0,0,0,1.7000000000000002,N/A
2003,1,6,20,0,0,0,0,0,1.8,N/A
2003,1,6,21,0,0,0,0,0,1.7000000000000002,N/A
2003,1,6,22,0,0,0,0,0,1.4000000000000001,N/A
2003,1,6,23,0,0,0,0,0,1.1,N/A
2003,1,7,0,0,0,0,0,0,1,N/A
2003,1,7,1,0,0,0,0,0,1.2000000000000002,N/A
2003,1,7,2,0,0,0,0,0,1.3,N/A
2003,1,7,3,0,0,0,0,0,1.1,N/A
2003,1,7,4,0,0,0,0,0,0.8,N/A
2003,1,7,5,0,0,0,0,0,0.5,N/A
2003,1,7,6,0,0,0,0,0,0.30000000000000004,N/A
2003,1,7,7,0,6,0,6,0,0.4,N/A
2003,1,7,8,0,109,65,125,0,0.5,N/A
2003,1,7,9,0,194,92,231,0,0.4,N/A
2003,1,7,10,0,201,10,207,0,0.4,N/A
2003,1,7,11,0,221,10,228,0,0.6000000000000001,N/A
2003,1,7,12,0,313,120,389,0,0.8,N/A
2003,1,7,13,0,299,310,485,0,1,N/A
2003,1,7,14,0,272,235,393,0,1.4000000000000001,N/A
2003,1,7,15,0,142,9,146,0,1.7000000000000002,N/A
2003,1,7,16,0,34,0,34,0,1.9000000000000001,N/A
2003,1,7,17,0,1,0,1,0,2,N/A
2003,1,7,18,0,0,0,0,0,2.1,N/A
2003,1,7,19,0,0,0,0,0,2.1,N/A
2003,1,7,20,0,0,0,0,0,2.1,N/A
2003,1,7,21,0,0,0,0,0,2.2,N/A
2003,1,7,22,0,0,0,0,0,2.5,N/A
2003,1,7,23,0,0,0,0,0,2.6,N/A
2003,1,8,0,0,0,0,0,0,2.7,N/A
2003,1,8,1,0,0,0,0,0,2.7,N/A
2003,1,8,2,0,0,0,0,0,2.8000000000000003,N/A
2003,1,8,3,0,0,0,0,0,2.9000000000000004,N/A
2003,1,8,4,0,0,0,0,0,2.9000000000000004,N/A
2003,1,8,5,0,0,0,0,0,2.8000000000000003,N/A
2003,1,8,6,0,0,0,0,0,2.8000000000000003,N/A
2003,1,8,7,0,6,0,6,0,2.9000000000000004,N/A
2003,1,8,8,0,110,94,132,0,2.5,N/A
2003,1,8,9,0,192,326,322,0,2,N/A
2003,1,8,10,0,260,247,390,0,2.4000000000000004,N/A
2003,1,8,11,0,292,337,496,0,2.7,N/A
2003,1,8,12,0,264,522,593,0,2.5,N/A
2003,1,8,13,0,217,606,581,0,2.3000000000000003,N/A
2003,1,8,14,0,199,528,473,0,2.2,N/A
2003,1,8,15,0,158,455,334,0,2.1,N/A
2003,1,8,16,0,101,218,149,0,2,N/A
2003,1,8,17,0,1,0,1,0,2.1,N/A
2003,1,8,18,0,0,0,0,0,2.1,N/A
2003,1,8,19,0,0,0,0,0,2.2,N/A
2003,1,8,20,0,0,0,0,0,2.3000000000000003,N/A
2003,1,8,21,0,0,0,0,0,2.3000000000000003,N/A
2003,1,8,22,0,0,0,0,0,2.4000000000000004,N/A
2003,1,8,23,0,0,0,0,0,2.5,N/A
2003,1,9,0,0,0,0,0,0,2.6,N/A
2003,1,9,1,0,0,0,0,0,2.7,N/A
2003,1,9,2,0,0,0,0,0,2.7,N/A
2003,1,9,3,0,0,0,0,0,2.6,N/A
2003,1,9,4,0,0,0,0,0,2.4000000000000004,N/A
2003,1,9,5,0,0,0,0,0,2.1,N/A
2003,1,9,6,0,0,0,0,0,1.8,N/A
2003,1,9,7,0,6,0,6,0,1.5,N/A
2003,1,9,8,0,110,65,126,0,1.1,N/A
2003,1,9,9,0,214,112,259,0,0.7000000000000001,N/A
2003,1,9,10,0,276,136,348,0,0.8,N/A
2003,1,9,11,0,264,471,550,0,0.9,N/A
2003,1,9,12,0,239,575,603,0,0.7000000000000001,N/A
2003,1,9,13,0,223,575,570,0,0.6000000000000001,N/A
2003,1,9,14,0,199,534,477,0,0.6000000000000001,N/A
2003,1,9,15,0,171,410,331,0,0.7000000000000001,N/A
2003,1,9,16,0,106,179,146,0,0.9,N/A
2003,1,9,17,0,1,0,1,0,0.9,N/A
2003,1,9,18,0,0,0,0,0,0.9,N/A
2003,1,9,19,0,0,0,0,0,0.8,N/A
2003,1,9,20,0,0,0,0,0,0.8,N/A
2003,1,9,21,0,0,0,0,0,1,N/A
2003,1,9,22,0,0,0,0,0,1.2000000000000002,N/A
2003,1,9,23,0,0,0,0,0,1.4000000000000001,N/A
2003,1,10,0,0,0,0,0,0,1.7000000000000002,N/A
2003,1,10,1,0,0,0,0,0,2,N/A
2003,1,10,2,0,0,0,0,0,2.2,N/A
2003,1,10,3,0,0,0,0,0,2.3000000000000003,N/A
2003,1,10,4,0,0,0,0,0,2.3000000000000003,N/A
2003,1,10,5,0,0,0,0,0,2.2,N/A
2003,1,10,6,0,0,0,0,0,2.1,N/A
2003,1,10,7,0,6,0,6,0,2,N/A
2003,1,10,8,0,102,47,113,0,1.8,N/A
2003,1,10,9,0,199,196,278,0,1.6,N/A
2003,1,10,10,0,278,83,322,0,2.2,N/A
2003,1,10,11,0,315,125,391,0,2.7,N/A
2003,1,10,12,0,325,273,499,0,2.8000000000000003,N/A
2003,1,10,13,0,260,530,581,0,2.8000000000000003,N/A
2003,1,10,14,0,199,540,481,0,2.7,N/A
2003,1,10,15,0,158,471,343,0,2.6,N/A
2003,1,10,16,0,104,238,157,0,2.3000000000000003,N/A
2003,1,10,17,0,1,0,1,0,2.4000000000000004,N/A
2003,1,10,18,0,0,0,0,0,2.5,N/A
2003,1,10,19,0,0,0,0,0,2.7,N/A
2003,1,10,20,0,0,0,0,0,2.9000000000000004,N/A
2003,1,10,21,0,0,0,0,0,3.2,N/A
2003,1,10,22,0,0,0,0,0,3.4000000000000004,N/A
2003,1,10,23,0,0,0,0,0,3.5,N/A
2003,1,11,0,0,0,0,0,0,3.6,N/A
2003,1,11,1,0,0,0,0,0,3.5,N/A
2003,1,11,2,0,0,0,0,0,3.4000000000000004,N/A
2003,1,11,3,0,0,0,0,0,3.2,N/A
2003,1,11,4,0,0,0,0,0,3.1,N/A
2003,1,11,5,0,0,0,0,0,3,N/A
2003,1,11,6,0,0,0,0,0,2.9000000000000004,N/A
2003,1,11,7,0,6,0,6,0,2.8000000000000003,N/A
2003,1,11,8,0,105,62,120,0,2.3000000000000003,N/A
2003,1,11,9,0,199,198,279,0,1.9000000000000001,N/A
2003,1,11,10,0,265,121,330,0,2.5,N/A
2003,1,11,11,0,272,486,569,0,2.4000000000000004,N/A
2003,1,11,12,0,220,645,631,0,2.1,N/A
2003,1,11,13,0,202,653,599,0,2,N/A
2003,1,11,14,0,192,571,492,0,2,N/A
2003,1,11,15,0,157,479,347,0,2,N/A
2003,1,11,16,0,105,248,161,0,1.9000000000000001,N/A
2003,1,11,17,0,2,0,2,0,2,N/A
2003,1,11,18,0,0,0,0,0,2.1,N/A
2003,1,11,19,0,0,0,0,0,2.2,N/A
2003,1,11,20,0,0,0,0,0,2.1,N/A
2003,1,11,21,0,0,0,0,0,2.1,N/A
2003,1,11,22,0,0,0,0,0,2.3000000000000003,N/A
2003,1,11,23,0,0,0,0,0,2.4000000000000004,N/A
2003,1,12,0,0,0,0,0,0,2.6,N/A
2003,1,12,1,0,0,0,0,0,2.8000000000000003,N/A
2003,1,12,2,0,0,0,0,0,2.9000000000000004,N/A
2003,1,12,3,0,0,0,0,0,2.8000000000000003,N/A
2003,1,12,4,0,0,0,0,0,2.6,N/A
2003,1,12,5,0,0,0,0,0,2.4000000000000004,N/A
2003,1,12,6,0,0,0,0,0,2.2,N/A
2003,1,12,7,0,6,0,6,0,1.9000000000000001,N/A
2003,1,12,8,0,108,78,127,0,1.5,N/A
2003,1,12,9,0,199,224,289,0,1.1,N/A
2003,1,12,10,0,267,122,332,0,1.3,N/A
2003,1,12,11,0,259,544,592,0,1.6,N/A
2003,1,12,12,0,217,641,627,0,1.6,N/A
2003,1,12,13,0,202,657,603,0,1.7000000000000002,N/A
2003,1,12,14,0,187,600,504,0,1.8,N/A
2003,1,12,15,0,166,463,351,0,1.9000000000000001,N/A
2003,1,12,16,0,110,206,158,0,2,N/A
2003,1,12,17,0,2,0,2,0,2.2,N/A
2003,1,12,18,0,0,0,0,0,2.5,N/A
2003,1,12,19,0,0,0,0,0,2.7,N/A
2003,1,12,20,0,0,0,0,0,3,N/A
2003,1,12,21,0,0,0,0,0,3.2,N/A
2003,1,12,22,0,0,0,0,0,3.4000000000000004,N/A
2003,1,12,23,0,0,0,0,0,3.4000000000000004,N/A
2003,1,13,0,0,0,0,0,0,3.2,N/A
2003,1,13,1,0,0,0,0,0,3.1,N/A
2003,1,13,2,0,0,0,0,0,3,N/A
2003,1,13,3,0,0,0,0,0,3.1,N/A
2003,1,13,4,0,0,0,0,0,3.2,N/A
2003,1,13,5,0,0,0,0,0,3.4000000000000004,N/A
2003,1,13,6,0,0,0,0,0,3.7,N/A
2003,1,13,7,0,6,0,6,0,3.8000000000000003,N/A
2003,1,13,8,0,112,181,155,0,3.3000000000000003,N/A
2003,1,13,9,0,168,474,359,0,3,N/A
2003,1,13,10,0,187,607,510,0,3.9000000000000004,N/A
2003,1,13,11,0,201,667,610,0,4,N/A
2003,1,13,12,0,205,685,644,0,3.8000000000000003,N/A
2003,1,13,13,0,201,666,609,0,3.4000000000000004,N/A
2003,1,13,14,0,186,606,508,0,3.2,N/A
2003,1,13,15,0,167,471,356,0,3,N/A
2003,1,13,16,0,112,216,162,0,2.7,N/A
2003,1,13,17,0,2,0,2,0,2.9000000000000004,N/A
2003,1,13,18,0,0,0,0,0,3.1,N/A
2003,1,13,19,0,0,0,0,0,3.3000000000000003,N/A
2003,1,13,20,0,0,0,0,0,3.4000000000000004,N/A
2003,1,13,21,0,0,0,0,0,3.4000000000000004,N/A
2003,1,13,22,0,0,0,0,0,3.4000000000000004,N/A
2003,1,13,23,0,0,0,0,0,3.3000000000000003,N/A
2003,1,14,0,0,0,0,0,0,3.2,N/A
2003,1,14,1,0,0,0,0,0,3,N/A
2003,1,14,2,0,0,0,0,0,3,N/A
2003,1,14,3,0,0,0,0,0,3.2,N/A
2003,1,14,4,0,0,0,0,0,3.3000000000000003,N/A
2003,1,14,5,0,0,0,0,0,3.3000000000000003,N/A
2003,1,14,6,0,0,0,0,0,3.3000000000000003,N/A
2003,1,14,7,0,6,0,6,0,3.3000000000000003,N/A
2003,1,14,8,0,112,184,156,0,2.6,N/A
2003,1,14,9,0,168,474,360,0,2.1,N/A
2003,1,14,10,0,197,564,498,0,2.7,N/A
2003,1,14,11,0,221,612,598,0,2.8000000000000003,N/A
2003,1,14,12,0,205,686,646,0,2.8000000000000003,N/A
2003,1,14,13,0,201,668,612,0,2.8000000000000003,N/A
2003,1,14,14,0,186,610,512,0,2.7,N/A
2003,1,14,15,0,168,474,360,0,2.5,N/A
2003,1,14,16,0,108,249,167,0,2.3000000000000003,N/A
2003,1,14,17,0,2,0,2,0,2.3000000000000003,N/A
2003,1,14,18,0,0,0,0,0,2.4000000000000004,N/A
2003,1,14,19,0,0,0,0,0,2.5,N/A
2003,1,14,20,0,0,0,0,0,2.5,N/A
2003,1,14,21,0,0,0,0,0,2.5,N/A
2003,1,14,22,0,0,0,0,0,2.5,N/A
2003,1,14,23,0,0,0,0,0,2.5,N/A
2003,1,15,0,0,0,0,0,0,2.5,N/A
2003,1,15,1,0,0,0,0,0,2.4000000000000004,N/A
2003,1,15,2,0,0,0,0,0,2.4000000000000004,N/A
2003,1,15,3,0,0,0,0,0,2.3000000000000003,N/A
2003,1,15,4,0,0,0,0,0,2.1,N/A
2003,1,15,5,0,0,0,0,0,1.9000000000000001,N/A
2003,1,15,6,0,0,0,0,0,1.7000000000000002,N/A
2003,1,15,7,0,4,0,4,0,1.7000000000000002,N/A
2003,1,15,8,0,89,7,91,0,1.4000000000000001,N/A
2003,1,15,9,0,190,66,217,0,0.9,N/A
2003,1,15,10,0,214,21,226,0,1.3,N/A
2003,1,15,11,0,315,226,455,0,1.4000000000000001,N/A
2003,1,15,12,0,335,239,490,0,1.3,N/A
2003,1,15,13,0,264,534,594,0,1.1,N/A
2003,1,15,14,0,194,595,513,0,0.9,N/A
2003,1,15,15,0,172,458,359,0,0.8,N/A
2003,1,15,16,0,114,209,164,0,0.6000000000000001,N/A
2003,1,15,17,0,3,0,3,0,0.6000000000000001,N/A
2003,1,15,18,0,0,0,0,0,0.8,N/A
2003,1,15,19,0,0,0,0,0,1.1,N/A
2003,1,15,20,0,0,0,0,0,1.5,N/A
2003,1,15,21,0,0,0,0,0,1.9000000000000001,N/A
2003,1,15,22,0,0,0,0,0,2.1,N/A
2003,1,15,23,0,0,0,0,0,2.1,N/A
2003,1,16,0,0,0,0,0,0,2,N/A
2003,1,16,1,0,0,0,0,0,2,N/A
2003,1,16,2,0,0,0,0,0,1.7000000000000002,N/A
2003,1,16,3,0,0,0,0,0,1.5,N/A
2003,1,16,4,0,0,0,0,0,1.5,N/A
2003,1,16,5,0,0,0,0,0,1.6,N/A
2003,1,16,6,0,0,0,0,0,1.8,N/A
2003,1,16,7,0,2,0,2,0,1.9000000000000001,N/A
2003,1,16,8,0,47,0,47,0,1.6,N/A
2003,1,16,9,0,208,199,289,0,1.2000000000000002,N/A
2003,1,16,10,0,250,59,282,0,1.7000000000000002,N/A
2003,1,16,11,0,321,306,511,0,1.7000000000000002,N/A
2003,1,16,12,0,258,572,629,0,1.6,N/A
2003,1,16,13,0,205,658,614,0,1.4000000000000001,N/A
2003,1,16,14,0,190,604,516,0,1.5,N/A
2003,1,16,15,0,160,505,367,0,1.6,N/A
2003,1,16,16,0,110,273,176,0,1.6,N/A
2003,1,16,17,0,3,0,3,0,1.6,N/A
2003,1,16,18,0,0,0,0,0,1.8,N/A
2003,1,16,19,0,0,0,0,0,2,N/A
2003,1,16,20,0,0,0,0,0,2.3000000000000003,N/A
2003,1,16,21,0,0,0,0,0,2.5,N/A
2003,1,16,22,0,0,0,0,0,2.7,N/A
2003,1,16,23,0,0,0,0,0,2.9000000000000004,N/A
2003,1,17,0,0,0,0,0,0,3,N/A
2003,1,17,1,0,0,0,0,0,3.2,N/A
2003,1,17,2,0,0,0,0,0,3.1,N/A
2003,1,17,3,0,0,0,0,0,3,N/A
2003,1,17,4,0,0,0,0,0,2.7,N/A
2003,1,17,5,0,0,0,0,0,2.5,N/A
2003,1,17,6,0,0,0,0,0,2.4000000000000004,N/A
2003,1,17,7,0,5,0,5,0,2.3000000000000003,N/A
2003,1,17,8,0,105,56,119,0,1.9000000000000001,N/A
2003,1,17,9,0,203,195,283,0,1.3,N/A
2003,1,17,10,0,272,296,432,0,1.4000000000000001,N/A
2003,1,17,11,0,261,515,581,0,1.5,N/A
2003,1,17,12,0,279,497,603,0,1.3,N/A
2003,1,17,13,0,313,218,449,0,1.2000000000000002,N/A
2003,1,17,14,0,244,467,498,0,1.4000000000000001,N/A
2003,1,17,15,0,161,502,369,0,1.6,N/A
2003,1,17,16,0,110,284,180,0,1.6,N/A
2003,1,17,17,0,4,0,4,0,1.5,N/A
2003,1,17,18,0,0,0,0,0,1.5,N/A
2003,1,17,19,0,0,0,0,0,1.5,N/A
2003,1,17,20,0,0,0,0,0,1.7000000000000002,N/A
2003,1,17,21,0,0,0,0,0,1.8,N/A
2003,1,17,22,0,0,0,0,0,1.8,N/A
2003,1,17,23,0,0,0,0,0,1.9000000000000001,N/A
2003,1,18,0,0,0,0,0,0,2,N/A
2003,1,18,1,0,0,0,0,0,2.2,N/A
2003,1,18,2,0,0,0,0,0,2.2,N/A
2003,1,18,3,0,0,0,0,0,2.2,N/A
2003,1,18,4,0,0,0,0,0,2,N/A
2003,1,18,5,0,0,0,0,0,1.8,N/A
2003,1,18,6,0,0,0,0,0,1.6,N/A
2003,1,18,7,0,5,0,5,0,1.4000000000000001,N/A
2003,1,18,8,0,103,45,114,0,1.1,N/A
2003,1,18,9,0,158,7,161,0,0.7000000000000001,N/A
2003,1,18,10,0,226,12,233,0,0.7000000000000001,N/A
2003,1,18,11,0,233,12,241,0,0.6000000000000001,N/A
2003,1,18,12,0,338,177,454,0,0.6000000000000001,N/A
2003,1,18,13,0,320,143,410,0,0.7000000000000001,N/A
2003,1,18,14,0,247,442,488,0,0.9,N/A
2003,1,18,15,0,193,306,321,0,1.1,N/A
2003,1,18,16,0,113,261,178,0,1.3,N/A
2003,1,18,17,0,3,0,3,0,1.4000000000000001,N/A
2003,1,18,18,0,0,0,0,0,1.5,N/A
2003,1,18,19,0,0,0,0,0,1.5,N/A
2003,1,18,20,0,0,0,0,0,1.6,N/A
2003,1,18,21,0,0,0,0,0,1.6,N/A
2003,1,18,22,0,0,0,0,0,1.6,N/A
2003,1,18,23,0,0,0,0,0,1.5,N/A
2003,1,19,0,0,0,0,0,0,1.5,N/A
2003,1,19,1,0,0,0,0,0,1.5,N/A
2003,1,19,2,0,0,0,0,0,1.6,N/A
2003,1,19,3,0,0,0,0,0,1.6,N/A
2003,1,19,4,0,0,0,0,0,1.6,N/A
2003,1,19,5,0,0,0,0,0,1.5,N/A
2003,1,19,6,0,0,0,0,0,1.3,N/A
2003,1,19,7,0,8,0,8,0,1,N/A
2003,1,19,8,0,101,35,110,0,0.6000000000000001,N/A
2003,1,19,9,0,203,187,280,0,0.30000000000000004,N/A
2003,1,19,10,0,187,4,190,0,0.2,N/A
2003,1,19,11,0,219,14,228,0,0.30000000000000004,N/A
2003,1,19,12,0,318,401,581,0,0.5,N/A
2003,1,19,13,0,246,585,614,0,0.8,N/A
2003,1,19,14,0,194,601,524,0,0.7000000000000001,N/A
2003,1,19,15,0,173,486,377,0,0.5,N/A
2003,1,19,16,0,120,222,176,0,0.4,N/A
2003,1,19,17,0,5,0,5,0,0,N/A
2003,1,19,18,0,0,0,0,0,0.6000000000000001,N/A
2003,1,19,19,0,0,0,0,0,1.2000000000000002,N/A
2003,1,19,20,0,0,0,0,0,1.8,N/A
2003,1,19,21,0,0,0,0,0,2.2,N/A
2003,1,19,22,0,0,0,0,0,2.5,N/A
2003,1,19,23,0,0,0,0,0,2.6,N/A
2003,1,20,0,0,0,0,0,0,2.5,N/A
2003,1,20,1,0,0,0,0,0,2.5,N/A
