Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33896,-,-,-,28.65,77.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Snow Depth,Wind Speed,
2013,1,2,4,0,0,0,0,0,2.5,N/A
2013,1,2,5,0,0,0,0,0,2.3000000000000003,N/A
2013,1,2,6,0,0,0,0,0,1.9000000000000001,N/A
2013,1,2,7,0,5,0,5,0,1.6,N/A
2013,1,2,8,0,95,22,101,0,1.1,N/A
2013,1,2,9,0,157,8,161,0,0.8,N/A
2013,1,2,10,0,217,11,223,0,0.8,N/A
2013,1,2,11,0,217,6,221,0,1,N/A
2013,1,2,12,0,247,11,254,0,1.3,N/A
2013,1,2,13,0,255,17,266,0,1.8,N/A
2013,1,2,14,0,212,12,219,0,2.2,N/A
2013,1,2,15,0,127,0,127,0,2.4000000000000004,N/A
2013,1,2,16,0,60,0,60,0,2.5,N/A
2013,1,2,17,0,0,0,0,0,2.8000000000000003,N/A
2013,1,2,18,0,0,0,0,0,3,N/A
2013,1,2,19,0,0,0,0,0,3,N/A
2013,1,2,20,0,0,0,0,0,3.1,N/A
2013,1,2,21,0,0,0,0,0,3.1,N/A
2013,1,2,22,0,0,0,0,0,3,N/A
2013,1,2,23,0,0,0,0,0,2.9000000000000004,N/A
2013,1,3,0,0,0,0,0,0,2.8000000000000003,N/A
2013,1,3,1,0,0,0,0,0,2.7,N/A
2013,1,3,2,0,0,0,0,0,2.7,N/A
2013,1,3,3,0,0,0,0,0,2.6,N/A
2013,1,3,4,0,0,0,0,0,2.5,N/A
2013,1,3,5,0,0,0,0,0,2.4000000000000004,N/A
2013,1,3,6,0,0,0,0,0,2.3000000000000003,N/A
2013,1,3,7,0,3,0,3,0,2.2,N/A
2013,1,3,8,0,97,17,101,0,1.8,N/A
2013,1,3,9,0,157,8,161,0,1.3,N/A
2013,1,3,10,0,225,20,236,0,1.4000000000000001,N/A
2013,1,3,11,0,306,307,491,0,1.2000000000000002,N/A
2013,1,3,12,0,306,319,505,0,1.1,N/A
2013,1,3,13,0,282,352,491,0,1.1,N/A
2013,1,3,14,0,231,392,430,0,1.3,N/A
2013,1,3,15,0,175,337,302,0,1.5,N/A
2013,1,3,16,0,100,138,129,0,1.5,N/A
2013,1,3,17,0,0,0,0,0,1.5,N/A
2013,1,3,18,0,0,0,0,0,1.4000000000000001,N/A
2013,1,3,19,0,0,0,0,0,1.3,N/A
2013,1,3,20,0,0,0,0,0,1.3,N/A
2013,1,3,21,0,0,0,0,0,1.4000000000000001,N/A
2013,1,3,22,0,0,0,0,0,1.6,N/A
2013,1,3,23,0,0,0,0,0,1.9000000000000001,N/A
2013,1,4,0,0,0,0,0,0,2.2,N/A
2013,1,4,1,0,0,0,0,0,2.4000000000000004,N/A
2013,1,4,2,0,0,0,0,0,2.4000000000000004,N/A
2013,1,4,3,0,0,0,0,0,2.3000000000000003,N/A
2013,1,4,4,0,0,0,0,0,2.1,N/A
2013,1,4,5,0,0,0,0,0,1.8,N/A
2013,1,4,6,0,0,0,0,0,1.5,N/A
2013,1,4,7,0,2,0,2,0,1.4000000000000001,N/A
2013,1,4,8,0,40,0,40,0,1.3,N/A
2013,1,4,9,0,198,148,257,0,1,N/A
2013,1,4,10,0,260,360,449,0,1.2000000000000002,N/A
2013,1,4,11,0,253,476,539,0,1.3,N/A
2013,1,4,12,0,243,578,604,0,1.4000000000000001,N/A
2013,1,4,13,0,228,568,566,0,1.6,N/A
2013,1,4,14,0,211,496,464,0,1.7000000000000002,N/A
2013,1,4,15,0,176,343,306,0,1.7000000000000002,N/A
2013,1,4,16,0,102,109,125,0,1.8,N/A
2013,1,4,17,0,0,0,0,0,2,N/A
2013,1,4,18,0,0,0,0,0,2.3000000000000003,N/A
2013,1,4,19,0,0,0,0,0,2.7,N/A
2013,1,4,20,0,0,0,0,0,2.9000000000000004,N/A
2013,1,4,21,0,0,0,0,0,3,N/A
2013,1,4,22,0,0,0,0,0,3.1,N/A
2013,1,4,23,0,0,0,0,0,3.2,N/A
2013,1,5,0,0,0,0,0,0,3.1,N/A
2013,1,5,1,0,0,0,0,0,3,N/A
2013,1,5,2,0,0,0,0,0,2.8000000000000003,N/A
2013,1,5,3,0,0,0,0,0,2.4000000000000004,N/A
2013,1,5,4,0,0,0,0,0,2.1,N/A
2013,1,5,5,0,0,0,0,0,2,N/A
2013,1,5,6,0,0,0,0,0,2,N/A
2013,1,5,7,0,4,0,4,0,2.1,N/A
2013,1,5,8,0,93,7,95,0,1.8,N/A
2013,1,5,9,0,182,22,191,0,1.4000000000000001,N/A
2013,1,5,10,0,258,69,295,0,1.8,N/A
2013,1,5,11,0,315,244,462,0,1.9000000000000001,N/A
2013,1,5,12,0,267,490,574,0,2,N/A
2013,1,5,13,0,237,550,565,0,2.1,N/A
2013,1,5,14,0,212,497,467,0,2.2,N/A
2013,1,5,15,0,187,341,317,0,2.2,N/A
2013,1,5,16,0,104,85,122,0,2.2,N/A
2013,1,5,17,0,1,0,1,0,2.4000000000000004,N/A
2013,1,5,18,0,0,0,0,0,2.6,N/A
2013,1,5,19,0,0,0,0,0,2.8000000000000003,N/A
2013,1,5,20,0,0,0,0,0,2.8000000000000003,N/A
2013,1,5,21,0,0,0,0,0,2.8000000000000003,N/A
2013,1,5,22,0,0,0,0,0,2.8000000000000003,N/A
2013,1,5,23,0,0,0,0,0,2.7,N/A
2013,1,6,0,0,0,0,0,0,2.6,N/A
2013,1,6,1,0,0,0,0,0,2.6,N/A
2013,1,6,2,0,0,0,0,0,2.5,N/A
2013,1,6,3,0,0,0,0,0,2.4000000000000004,N/A
2013,1,6,4,0,0,0,0,0,2.1,N/A
2013,1,6,5,0,0,0,0,0,1.9000000000000001,N/A
2013,1,6,6,0,0,0,0,0,1.7000000000000002,N/A
2013,1,6,7,0,4,0,4,0,1.5,N/A
2013,1,6,8,0,93,7,95,0,1.2000000000000002,N/A
2013,1,6,9,0,167,13,173,0,0.8,N/A
2013,1,6,10,0,213,13,220,0,0.7000000000000001,N/A
2013,1,6,11,0,299,105,363,0,0.7000000000000001,N/A
2013,1,6,12,0,318,333,528,0,0.8,N/A
2013,1,6,13,0,295,328,491,0,1,N/A
2013,1,6,14,0,229,463,467,0,1.3,N/A
2013,1,6,15,0,188,327,314,0,1.6,N/A
2013,1,6,16,0,105,90,125,0,1.7000000000000002,N/A
2013,1,6,17,0,1,0,1,0,1.9000000000000001,N/A
2013,1,6,18,0,0,0,0,0,2.2,N/A
2013,1,6,19,0,0,0,0,0,2.6,N/A
2013,1,6,20,0,0,0,0,0,2.8000000000000003,N/A
2013,1,6,21,0,0,0,0,0,3,N/A
2013,1,6,22,0,0,0,0,0,3.1,N/A
2013,1,6,23,0,0,0,0,0,3.2,N/A
2013,1,7,0,0,0,0,0,0,3.2,N/A
2013,1,7,1,0,0,0,0,0,3,N/A
2013,1,7,2,0,0,0,0,0,2.8000000000000003,N/A
2013,1,7,3,0,0,0,0,0,2.7,N/A
2013,1,7,4,0,0,0,0,0,2.5,N/A
2013,1,7,5,0,0,0,0,0,2.4000000000000004,N/A
2013,1,7,6,0,0,0,0,0,2.4000000000000004,N/A
2013,1,7,7,0,4,0,4,0,2.5,N/A
2013,1,7,8,0,93,7,95,0,2.3000000000000003,N/A
2013,1,7,9,0,157,11,162,0,1.9000000000000001,N/A
2013,1,7,10,0,258,86,304,0,2.7,N/A
2013,1,7,11,0,296,372,521,0,3,N/A
2013,1,7,12,0,273,509,594,0,3.2,N/A
2013,1,7,13,0,230,572,573,0,3.4000000000000004,N/A
2013,1,7,14,0,213,501,472,0,3.6,N/A
2013,1,7,15,0,188,346,322,0,3.6,N/A
2013,1,7,16,0,105,107,129,0,3.2,N/A
2013,1,7,17,0,1,0,1,0,3.3000000000000003,N/A
2013,1,7,18,0,0,0,0,0,3.4000000000000004,N/A
2013,1,7,19,0,0,0,0,0,3.6,N/A
2013,1,7,20,0,0,0,0,0,3.7,N/A
2013,1,7,21,0,0,0,0,0,3.8000000000000003,N/A
2013,1,7,22,0,0,0,0,0,3.8000000000000003,N/A
2013,1,7,23,0,0,0,0,0,3.8000000000000003,N/A
2013,1,8,0,0,0,0,0,0,3.8000000000000003,N/A
2013,1,8,1,0,0,0,0,0,3.7,N/A
2013,1,8,2,0,0,0,0,0,3.6,N/A
2013,1,8,3,0,0,0,0,0,3.5,N/A
2013,1,8,4,0,0,0,0,0,3.6,N/A
2013,1,8,5,0,0,0,0,0,3.6,N/A
2013,1,8,6,0,0,0,0,0,3.6,N/A
2013,1,8,7,0,4,0,4,0,3.5,N/A
2013,1,8,8,0,107,68,123,0,3,N/A
2013,1,8,9,0,199,288,314,0,2.6,N/A
2013,1,8,10,0,226,469,473,0,3.4000000000000004,N/A
2013,1,8,11,0,236,557,574,0,3.6,N/A
2013,1,8,12,0,243,572,605,0,3.6,N/A
2013,1,8,13,0,229,574,575,0,3.5,N/A
2013,1,8,14,0,214,503,475,0,3.5,N/A
2013,1,8,15,0,177,381,325,0,3.5,N/A
2013,1,8,16,0,109,135,139,0,3.3000000000000003,N/A
2013,1,8,17,0,1,0,1,0,3.5,N/A
2013,1,8,18,0,0,0,0,0,3.7,N/A
2013,1,8,19,0,0,0,0,0,3.8000000000000003,N/A
2013,1,8,20,0,0,0,0,0,3.7,N/A
2013,1,8,21,0,0,0,0,0,3.7,N/A
2013,1,8,22,0,0,0,0,0,3.6,N/A
2013,1,8,23,0,0,0,0,0,3.6,N/A
2013,1,9,0,0,0,0,0,0,3.6,N/A
2013,1,9,1,0,0,0,0,0,3.6,N/A
2013,1,9,2,0,0,0,0,0,3.7,N/A
2013,1,9,3,0,0,0,0,0,3.6,N/A
2013,1,9,4,0,0,0,0,0,3.5,N/A
2013,1,9,5,0,0,0,0,0,3.3000000000000003,N/A
2013,1,9,6,0,0,0,0,0,3.1,N/A
2013,1,9,7,0,5,0,5,0,2.9000000000000004,N/A
2013,1,9,8,0,114,189,158,0,2.5,N/A
2013,1,9,9,0,180,393,338,0,2.4000000000000004,N/A
2013,1,9,10,0,217,510,486,0,3.2,N/A
2013,1,9,11,0,231,578,582,0,3.5,N/A
2013,1,9,12,0,237,595,614,0,3.7,N/A
2013,1,9,13,0,230,575,578,0,3.8000000000000003,N/A
2013,1,9,14,0,214,505,478,0,3.9000000000000004,N/A
2013,1,9,15,0,178,384,328,0,3.9000000000000004,N/A
2013,1,9,16,0,109,120,136,0,3.6,N/A
2013,1,9,17,0,1,0,1,0,3.7,N/A
2013,1,9,18,0,0,0,0,0,3.9000000000000004,N/A
2013,1,9,19,0,0,0,0,0,4,N/A
2013,1,9,20,0,0,0,0,0,4,N/A
2013,1,9,21,0,0,0,0,0,4,N/A
2013,1,9,22,0,0,0,0,0,4,N/A
2013,1,9,23,0,0,0,0,0,4,N/A
2013,1,10,0,0,0,0,0,0,4,N/A
2013,1,10,1,0,0,0,0,0,3.9000000000000004,N/A
2013,1,10,2,0,0,0,0,0,3.8000000000000003,N/A
2013,1,10,3,0,0,0,0,0,3.9000000000000004,N/A
2013,1,10,4,0,0,0,0,0,3.9000000000000004,N/A
2013,1,10,5,0,0,0,0,0,3.9000000000000004,N/A
2013,1,10,6,0,0,0,0,0,3.8000000000000003,N/A
2013,1,10,7,0,5,0,5,0,3.6,N/A
2013,1,10,8,0,116,200,163,0,3,N/A
2013,1,10,9,0,175,408,339,0,2.9000000000000004,N/A
2013,1,10,10,0,216,511,487,0,3.7,N/A
2013,1,10,11,0,231,579,584,0,4,N/A
2013,1,10,12,0,237,597,617,0,4.2,N/A
2013,1,10,13,0,231,577,581,0,4.4,N/A
2013,1,10,14,0,215,507,481,0,4.5,N/A
2013,1,10,15,0,178,387,331,0,4.4,N/A
2013,1,10,16,0,111,127,140,0,3.9000000000000004,N/A
2013,1,10,17,0,1,0,1,0,4,N/A
2013,1,10,18,0,0,0,0,0,4,N/A
2013,1,10,19,0,0,0,0,0,4.1000000000000005,N/A
2013,1,10,20,0,0,0,0,0,4.2,N/A
2013,1,10,21,0,0,0,0,0,4.3,N/A
2013,1,10,22,0,0,0,0,0,4.3,N/A
2013,1,10,23,0,0,0,0,0,4.3,N/A
2013,1,11,0,0,0,0,0,0,4.2,N/A
2013,1,11,1,0,0,0,0,0,4.2,N/A
2013,1,11,2,0,0,0,0,0,4.2,N/A
2013,1,11,3,0,0,0,0,0,4.2,N/A
2013,1,11,4,0,0,0,0,0,4.2,N/A
2013,1,11,5,0,0,0,0,0,4.2,N/A
2013,1,11,6,0,0,0,0,0,4.2,N/A
2013,1,11,7,0,5,0,5,0,4,N/A
2013,1,11,8,0,116,201,163,0,3.4000000000000004,N/A
2013,1,11,9,0,175,409,340,0,3.2,N/A
2013,1,11,10,0,217,512,489,0,4,N/A
2013,1,11,11,0,231,580,586,0,4.4,N/A
2013,1,11,12,0,237,598,619,0,4.5,N/A
2013,1,11,13,0,232,578,584,0,4.6000000000000005,N/A
2013,1,11,14,0,216,509,484,0,4.5,N/A
2013,1,11,15,0,179,390,334,0,4.2,N/A
2013,1,11,16,0,113,134,144,0,3.7,N/A
2013,1,11,17,0,1,0,1,0,3.7,N/A
2013,1,11,18,0,0,0,0,0,3.7,N/A
2013,1,11,19,0,0,0,0,0,3.8000000000000003,N/A
2013,1,11,20,0,0,0,0,0,3.8000000000000003,N/A
2013,1,11,21,0,0,0,0,0,3.9000000000000004,N/A
2013,1,11,22,0,0,0,0,0,3.9000000000000004,N/A
2013,1,11,23,0,0,0,0,0,3.8000000000000003,N/A
2013,1,12,0,0,0,0,0,0,3.6,N/A
2013,1,12,1,0,0,0,0,0,3.4000000000000004,N/A
2013,1,12,2,0,0,0,0,0,3.1,N/A
2013,1,12,3,0,0,0,0,0,2.8000000000000003,N/A
2013,1,12,4,0,0,0,0,0,2.6,N/A
2013,1,12,5,0,0,0,0,0,2.5,N/A
2013,1,12,6,0,0,0,0,0,2.6,N/A
2013,1,12,7,0,4,0,4,0,2.6,N/A
2013,1,12,8,0,114,191,159,0,2.1,N/A
2013,1,12,9,0,183,381,337,0,1.5,N/A
2013,1,12,10,0,211,522,488,0,1.8,N/A
2013,1,12,11,0,230,576,583,0,1.7000000000000002,N/A
2013,1,12,12,0,236,592,615,0,1.7000000000000002,N/A
2013,1,12,13,0,229,572,579,0,1.8,N/A
2013,1,12,14,0,209,514,481,0,1.8,N/A
2013,1,12,15,0,171,405,332,0,1.6,N/A
2013,1,12,16,0,112,183,155,0,1.2000000000000002,N/A
2013,1,12,17,0,2,0,2,0,0.8,N/A
2013,1,12,18,0,0,0,0,0,0.6000000000000001,N/A
2013,1,12,19,0,0,0,0,0,0.4,N/A
2013,1,12,20,0,0,0,0,0,0.30000000000000004,N/A
2013,1,12,21,0,0,0,0,0,0.1,N/A
2013,1,12,22,0,0,0,0,0,0.1,N/A
2013,1,12,23,0,0,0,0,0,0.1,N/A
2013,1,13,0,0,0,0,0,0,0.2,N/A
2013,1,13,1,0,0,0,0,0,0.2,N/A
2013,1,13,2,0,0,0,0,0,0.1,N/A
2013,1,13,3,0,0,0,0,0,0.4,N/A
2013,1,13,4,0,0,0,0,0,0.7000000000000001,N/A
2013,1,13,5,0,0,0,0,0,0.8,N/A
2013,1,13,6,0,0,0,0,0,0.8,N/A
2013,1,13,7,0,6,0,6,0,0.9,N/A
2013,1,13,8,0,113,172,154,0,0.8,N/A
2013,1,13,9,0,185,363,332,0,0.6000000000000001,N/A
2013,1,13,10,0,222,474,475,0,0.9,N/A
2013,1,13,11,0,248,538,579,0,1.1,N/A
2013,1,13,12,0,243,587,620,0,1.3,N/A
2013,1,13,13,0,231,580,587,0,1.5,N/A
2013,1,13,14,0,218,513,491,0,1.8,N/A
2013,1,13,15,0,182,395,341,0,2.1,N/A
2013,1,13,16,0,115,127,145,0,2.4000000000000004,N/A
2013,1,13,17,0,2,0,2,0,2.8000000000000003,N/A
2013,1,13,18,0,0,0,0,0,3.2,N/A
2013,1,13,19,0,0,0,0,0,3.5,N/A
2013,1,13,20,0,0,0,0,0,3.6,N/A
2013,1,13,21,0,0,0,0,0,3.6,N/A
2013,1,13,22,0,0,0,0,0,3.7,N/A
2013,1,13,23,0,0,0,0,0,3.7,N/A
2013,1,14,0,0,0,0,0,0,3.7,N/A
2013,1,14,1,0,0,0,0,0,3.6,N/A
2013,1,14,2,0,0,0,0,0,3.4000000000000004,N/A
2013,1,14,3,0,0,0,0,0,3.2,N/A
2013,1,14,4,0,0,0,0,0,3.1,N/A
2013,1,14,5,0,0,0,0,0,2.8000000000000003,N/A
2013,1,14,6,0,0,0,0,0,2.6,N/A
2013,1,14,7,0,4,0,4,0,2.3000000000000003,N/A
2013,1,14,8,0,99,16,103,0,1.9000000000000001,N/A
2013,1,14,9,0,183,35,198,0,1.5,N/A
2013,1,14,10,0,279,108,337,0,1.6,N/A
2013,1,14,11,0,311,341,522,0,1.5,N/A
2013,1,14,12,0,286,489,601,0,1.7000000000000002,N/A
2013,1,14,13,0,300,470,590,0,1.9000000000000001,N/A
2013,1,14,14,0,254,61,287,0,2,N/A
2013,1,14,15,0,203,255,307,0,2.1,N/A
2013,1,14,16,0,114,148,149,0,2.2,N/A
2013,1,14,17,0,2,0,2,0,2.5,N/A
2013,1,14,18,0,0,0,0,0,2.6,N/A
2013,1,14,19,0,0,0,0,0,2.7,N/A
2013,1,14,20,0,0,0,0,0,2.7,N/A
2013,1,14,21,0,0,0,0,0,2.7,N/A
2013,1,14,22,0,0,0,0,0,2.5,N/A
2013,1,14,23,0,0,0,0,0,2.4000000000000004,N/A
2013,1,15,0,0,0,0,0,0,2.4000000000000004,N/A
2013,1,15,1,0,0,0,0,0,2.3000000000000003,N/A
2013,1,15,2,0,0,0,0,0,2.3000000000000003,N/A
2013,1,15,3,0,0,0,0,0,2.2,N/A
2013,1,15,4,0,0,0,0,0,2,N/A
2013,1,15,5,0,0,0,0,0,1.8,N/A
2013,1,15,6,0,0,0,0,0,1.5,N/A
2013,1,15,7,0,4,0,4,0,1.2000000000000002,N/A
2013,1,15,8,0,117,140,150,0,0.8,N/A
2013,1,15,9,0,188,346,329,0,0.5,N/A
2013,1,15,10,0,228,456,473,0,0.7000000000000001,N/A
2013,1,15,11,0,257,508,571,0,0.9,N/A
2013,1,15,12,0,255,552,612,0,1,N/A
2013,1,15,13,0,235,579,594,0,1.2000000000000002,N/A
2013,1,15,14,0,213,529,497,0,1.2000000000000002,N/A
2013,1,15,15,0,184,396,346,0,1.3,N/A
2013,1,15,16,0,119,141,153,0,1.3,N/A
2013,1,15,17,0,2,0,2,0,1.2000000000000002,N/A
2013,1,15,18,0,0,0,0,0,1.2000000000000002,N/A
2013,1,15,19,0,0,0,0,0,1.3,N/A
2013,1,15,20,0,0,0,0,0,1.4000000000000001,N/A
2013,1,15,21,0,0,0,0,0,1.5,N/A
2013,1,15,22,0,0,0,0,0,1.5,N/A
2013,1,15,23,0,0,0,0,0,1.6,N/A
2013,1,16,0,0,0,0,0,0,1.6,N/A
2013,1,16,1,0,0,0,0,0,1.7000000000000002,N/A
2013,1,16,2,0,0,0,0,0,1.8,N/A
2013,1,16,3,0,0,0,0,0,2,N/A
2013,1,16,4,0,0,0,0,0,2.2,N/A
2013,1,16,5,0,0,0,0,0,2.3000000000000003,N/A
2013,1,16,6,0,0,0,0,0,2.3000000000000003,N/A
2013,1,16,7,0,6,0,6,0,2.3000000000000003,N/A
2013,1,16,8,0,112,136,145,0,2,N/A
2013,1,16,9,0,192,305,317,0,1.9000000000000001,N/A
2013,1,16,10,0,248,383,454,0,2.3000000000000003,N/A
2013,1,16,11,0,254,504,567,0,2.1,N/A
2013,1,16,12,0,270,522,609,0,2,N/A
2013,1,16,13,0,232,581,594,0,1.9000000000000001,N/A
2013,1,16,14,0,212,524,496,0,1.9000000000000001,N/A
2013,1,16,15,0,175,418,347,0,1.8,N/A
2013,1,16,16,0,119,127,150,0,1.6,N/A
2013,1,16,17,0,3,0,3,0,1.4000000000000001,N/A
2013,1,16,18,0,0,0,0,0,1.3,N/A
2013,1,16,19,0,0,0,0,0,1.5,N/A
2013,1,16,20,0,0,0,0,0,1.7000000000000002,N/A
2013,1,16,21,0,0,0,0,0,1.9000000000000001,N/A
2013,1,16,22,0,0,0,0,0,2.1,N/A
2013,1,16,23,0,0,0,0,0,2.3000000000000003,N/A
2013,1,17,0,0,0,0,0,0,2.4000000000000004,N/A
2013,1,17,1,0,0,0,0,0,2.4000000000000004,N/A
2013,1,17,2,0,0,0,0,0,2.2,N/A
2013,1,17,3,0,0,0,0,0,2,N/A
2013,1,17,4,0,0,0,0,0,1.9000000000000001,N/A
2013,1,17,5,0,0,0,0,0,1.9000000000000001,N/A
2013,1,17,6,0,0,0,0,0,2.1,N/A
2013,1,17,7,0,4,0,4,0,2,N/A
2013,1,17,8,0,92,9,95,0,1.7000000000000002,N/A
2013,1,17,9,0,197,76,229,0,1.7000000000000002,N/A
2013,1,17,10,0,255,23,268,0,2.1,N/A
2013,1,17,11,0,297,45,326,0,2.1,N/A
2013,1,17,12,0,343,326,556,0,1.8,N/A
2013,1,17,13,0,325,183,440,0,1.5,N/A
2013,1,17,14,0,261,354,454,0,1.3,N/A
2013,1,17,15,0,192,354,339,0,1.3,N/A
2013,1,17,16,0,118,174,161,0,1.4000000000000001,N/A
2013,1,17,17,0,3,0,3,0,1.7000000000000002,N/A
2013,1,17,18,0,0,0,0,0,2,N/A
2013,1,17,19,0,0,0,0,0,2.3000000000000003,N/A
2013,1,17,20,0,0,0,0,0,2.6,N/A
2013,1,17,21,0,0,0,0,0,2.9000000000000004,N/A
2013,1,17,22,0,0,0,0,0,3.1,N/A
2013,1,17,23,0,0,0,0,0,3.2,N/A
2013,1,18,0,0,0,0,0,0,3.3000000000000003,N/A
2013,1,18,1,0,0,0,0,0,3.3000000000000003,N/A
2013,1,18,2,0,0,0,0,0,3.3000000000000003,N/A
2013,1,18,3,0,0,0,0,0,3.3000000000000003,N/A
2013,1,18,4,0,0,0,0,0,3.4000000000000004,N/A
2013,1,18,5,0,0,0,0,0,3.3000000000000003,N/A
2013,1,18,6,0,0,0,0,0,3.2,N/A
2013,1,18,7,0,7,0,7,0,3.2,N/A
2013,1,18,8,0,38,0,38,0,3.3000000000000003,N/A
2013,1,18,9,0,193,89,230,0,3.1,N/A
2013,1,18,10,0,84,0,84,0,2.5,N/A
2013,1,18,11,0,223,8,228,0,2.2,N/A
2013,1,18,12,0,132,0,132,0,4,N/A
2013,1,18,13,0,263,41,289,0,5.2,N/A
2013,1,18,14,0,171,1,172,0,5.1000000000000005,N/A
2013,1,18,15,0,176,33,190,0,4.6000000000000005,N/A
2013,1,18,16,0,132,164,173,0,3.9000000000000004,N/A
2013,1,18,17,0,3,0,3,0,3.4000000000000004,N/A
2013,1,18,18,0,0,0,0,0,3,N/A
2013,1,18,19,0,0,0,0,0,2.8000000000000003,N/A
2013,1,18,20,0,0,0,0,0,2.6,N/A
2013,1,18,21,0,0,0,0,0,2.5,N/A
2013,1,18,22,0,0,0,0,0,2.3000000000000003,N/A
2013,1,18,23,0,0,0,0,0,2.2,N/A
2013,1,19,0,0,0,0,0,0,2.3000000000000003,N/A
2013,1,19,1,0,0,0,0,0,2.3000000000000003,N/A
2013,1,19,2,0,0,0,0,0,2.1,N/A
2013,1,19,3,0,0,0,0,0,1.8,N/A
2013,1,19,4,0,0,0,0,0,1.6,N/A
2013,1,19,5,0,0,0,0,0,1.5,N/A
2013,1,19,6,0,0,0,0,0,1.6,N/A
2013,1,19,7,0,5,0,5,0,1.8,N/A
2013,1,19,8,0,116,184,161,0,1.5,N/A
2013,1,19,9,0,189,355,336,0,1.6,N/A
2013,1,19,10,0,222,492,490,0,2,N/A
2013,1,19,11,0,244,575,605,0,2.1,N/A
2013,1,19,12,0,242,610,643,0,2.2,N/A
2013,1,19,13,0,236,593,610,0,2.3000000000000003,N/A
2013,1,19,14,0,222,526,512,0,2.6,N/A
2013,1,19,15,0,187,413,361,0,2.9000000000000004,N/A
2013,1,19,16,0,121,220,177,0,3,N/A
2013,1,19,17,0,4,0,4,0,3.2,N/A
2013,1,19,18,0,0,0,0,0,3.3000000000000003,N/A
2013,1,19,19,0,0,0,0,0,3.4000000000000004,N/A
2013,1,19,20,0,0,0,0,0,3.5,N/A
2013,1,19,21,0,0,0,0,0,3.6,N/A
2013,1,19,22,0,0,0,0,0,3.6,N/A
2013,1,19,23,0,0,0,0,0,3.6,N/A
2013,1,20,0,0,0,0,0,0,3.4000000000000004,N/A
