Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
NSRDB,33896,-,-,-,28.65,77.25,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Snow Depth,Wind Speed,
2001,1,2,4,0,0,0,0,0,1.6,N/A
2001,1,2,5,0,0,0,0,0,1.6,N/A
2001,1,2,6,0,0,0,0,0,1.4000000000000001,N/A
2001,1,2,7,0,10,0,10,0,1.1,N/A
2001,1,2,8,0,106,271,170,0,0.7000000000000001,N/A
2001,1,2,9,0,152,490,346,0,0.8,N/A
2001,1,2,10,0,182,593,492,0,0.7000000000000001,N/A
2001,1,2,11,0,214,614,582,0,0.5,N/A
2001,1,2,12,0,253,511,571,0,0.4,N/A
2001,1,2,13,0,196,641,574,0,0.5,N/A
2001,1,2,14,0,178,582,473,0,0.8,N/A
2001,1,2,15,0,145,469,320,0,1.2000000000000002,N/A
2001,1,2,16,0,98,168,133,0,1.7000000000000002,N/A
2001,1,2,17,0,0,0,0,0,2.3000000000000003,N/A
2001,1,2,18,0,0,0,0,0,2.7,N/A
2001,1,2,19,0,0,0,0,0,2.8000000000000003,N/A
2001,1,2,20,0,0,0,0,0,2.7,N/A
2001,1,2,21,0,0,0,0,0,2.5,N/A
2001,1,2,22,0,0,0,0,0,2.4000000000000004,N/A
2001,1,2,23,0,0,0,0,0,2.6,N/A
2001,1,3,0,0,0,0,0,0,2.8000000000000003,N/A
2001,1,3,1,0,0,0,0,0,3,N/A
2001,1,3,2,0,0,0,0,0,3,N/A
2001,1,3,3,0,0,0,0,0,3,N/A
2001,1,3,4,0,0,0,0,0,2.9000000000000004,N/A
2001,1,3,5,0,0,0,0,0,2.7,N/A
2001,1,3,6,0,0,0,0,0,2.5,N/A
2001,1,3,7,0,7,0,7,0,2.3000000000000003,N/A
2001,1,3,8,0,110,140,143,0,1.8,N/A
2001,1,3,9,0,199,76,230,0,2,N/A
2001,1,3,10,0,267,103,321,0,2.1,N/A
2001,1,3,11,0,300,310,486,0,2,N/A
2001,1,3,12,0,258,492,565,0,1.9000000000000001,N/A
2001,1,3,13,0,284,456,554,0,1.8,N/A
2001,1,3,14,0,185,9,190,0,2,N/A
2001,1,3,15,0,132,1,133,0,2.2,N/A
2001,1,3,16,0,36,0,36,0,2.4000000000000004,N/A
2001,1,3,17,0,0,0,0,0,2.7,N/A
2001,1,3,18,0,0,0,0,0,3.1,N/A
2001,1,3,19,0,0,0,0,0,3.3000000000000003,N/A
2001,1,3,20,0,0,0,0,0,3.4000000000000004,N/A
2001,1,3,21,0,0,0,0,0,3.4000000000000004,N/A
2001,1,3,22,0,0,0,0,0,3.4000000000000004,N/A
2001,1,3,23,0,0,0,0,0,3.4000000000000004,N/A
2001,1,4,0,0,0,0,0,0,3.4000000000000004,N/A
2001,1,4,1,0,0,0,0,0,3.4000000000000004,N/A
2001,1,4,2,0,0,0,0,0,3.3000000000000003,N/A
2001,1,4,3,0,0,0,0,0,3.2,N/A
2001,1,4,4,0,0,0,0,0,3.1,N/A
2001,1,4,5,0,0,0,0,0,3.1,N/A
2001,1,4,6,0,0,0,0,0,3.1,N/A
2001,1,4,7,0,9,0,9,0,2.9000000000000004,N/A
2001,1,4,8,0,93,8,95,0,2.3000000000000003,N/A
2001,1,4,9,0,159,9,163,0,2.4000000000000004,N/A
2001,1,4,10,0,174,2,176,0,3.3000000000000003,N/A
2001,1,4,11,0,168,0,168,0,3.3000000000000003,N/A
2001,1,4,12,0,136,0,136,0,3.3000000000000003,N/A
2001,1,4,13,0,118,0,118,0,3.4000000000000004,N/A
2001,1,4,14,0,90,0,90,0,3.4000000000000004,N/A
2001,1,4,15,0,62,0,62,0,3.3000000000000003,N/A
2001,1,4,16,0,30,0,30,0,3.1,N/A
2001,1,4,17,0,0,0,0,0,3,N/A
2001,1,4,18,0,0,0,0,0,2.9000000000000004,N/A
2001,1,4,19,0,0,0,0,0,2.9000000000000004,N/A
2001,1,4,20,0,0,0,0,0,2.8000000000000003,N/A
2001,1,4,21,0,0,0,0,0,2.8000000000000003,N/A
2001,1,4,22,0,0,0,0,0,2.7,N/A
2001,1,4,23,0,0,0,0,0,2.8000000000000003,N/A
2001,1,5,0,0,0,0,0,0,2.8000000000000003,N/A
2001,1,5,1,0,0,0,0,0,2.8000000000000003,N/A
2001,1,5,2,0,0,0,0,0,2.8000000000000003,N/A
2001,1,5,3,0,0,0,0,0,2.9000000000000004,N/A
2001,1,5,4,0,0,0,0,0,2.9000000000000004,N/A
2001,1,5,5,0,0,0,0,0,2.9000000000000004,N/A
2001,1,5,6,0,0,0,0,0,2.9000000000000004,N/A
2001,1,5,7,0,4,0,4,0,2.9000000000000004,N/A
2001,1,5,8,0,96,31,104,0,2.4000000000000004,N/A
2001,1,5,9,0,159,9,163,0,2.3000000000000003,N/A
2001,1,5,10,0,239,21,250,0,3.1,N/A
2001,1,5,11,0,279,27,296,0,3.2,N/A
2001,1,5,12,0,313,129,394,0,3.1,N/A
2001,1,5,13,0,266,479,552,0,3,N/A
2001,1,5,14,0,195,540,472,0,2.9000000000000004,N/A
2001,1,5,15,0,167,385,314,0,2.7,N/A
2001,1,5,16,0,98,184,137,0,2.3000000000000003,N/A
2001,1,5,17,0,1,0,1,0,2.2,N/A
2001,1,5,18,0,0,0,0,0,2.3000000000000003,N/A
2001,1,5,19,0,0,0,0,0,2.5,N/A
2001,1,5,20,0,0,0,0,0,2.6,N/A
2001,1,5,21,0,0,0,0,0,2.6,N/A
2001,1,5,22,0,0,0,0,0,2.5,N/A
2001,1,5,23,0,0,0,0,0,2.4000000000000004,N/A
2001,1,6,0,0,0,0,0,0,2.2,N/A
2001,1,6,1,0,0,0,0,0,2.1,N/A
2001,1,6,2,0,0,0,0,0,1.8,N/A
2001,1,6,3,0,0,0,0,0,1.5,N/A
2001,1,6,4,0,0,0,0,0,1.3,N/A
2001,1,6,5,0,0,0,0,0,1.1,N/A
2001,1,6,6,0,0,0,0,0,0.9,N/A
2001,1,6,7,0,6,0,6,0,0.9,N/A
2001,1,6,8,0,110,138,142,0,0.6000000000000001,N/A
2001,1,6,9,0,191,81,224,0,0.1,N/A
2001,1,6,10,0,264,294,419,0,0.6000000000000001,N/A
2001,1,6,11,0,252,514,562,0,1.1,N/A
2001,1,6,12,0,239,554,587,0,1.4000000000000001,N/A
2001,1,6,13,0,242,487,533,0,1.6,N/A
2001,1,6,14,0,216,463,454,0,1.4000000000000001,N/A
2001,1,6,15,0,188,225,275,0,1.1,N/A
2001,1,6,16,0,87,31,94,0,0.8,N/A
2001,1,6,17,0,1,0,1,0,0.7000000000000001,N/A
2001,1,6,18,0,0,0,0,0,0.7000000000000001,N/A
2001,1,6,19,0,0,0,0,0,0.7000000000000001,N/A
2001,1,6,20,0,0,0,0,0,0.7000000000000001,N/A
2001,1,6,21,0,0,0,0,0,0.7000000000000001,N/A
2001,1,6,22,0,0,0,0,0,0.5,N/A
2001,1,6,23,0,0,0,0,0,0.4,N/A
2001,1,7,0,0,0,0,0,0,0.7000000000000001,N/A
2001,1,7,1,0,0,0,0,0,1,N/A
2001,1,7,2,0,0,0,0,0,1,N/A
2001,1,7,3,0,0,0,0,0,0.8,N/A
2001,1,7,4,0,0,0,0,0,0.6000000000000001,N/A
2001,1,7,5,0,0,0,0,0,0.5,N/A
2001,1,7,6,0,0,0,0,0,0.6000000000000001,N/A
2001,1,7,7,0,9,0,9,0,0.8,N/A
2001,1,7,8,0,107,245,164,0,0.8,N/A
2001,1,7,9,0,164,451,344,0,0.6000000000000001,N/A
2001,1,7,10,0,197,549,486,0,0.30000000000000004,N/A
2001,1,7,11,0,223,575,571,0,0.5,N/A
2001,1,7,12,0,228,608,611,0,0.6000000000000001,N/A
2001,1,7,13,0,205,649,594,0,0.4,N/A
2001,1,7,14,0,190,577,488,0,0.2,N/A
2001,1,7,15,0,168,417,329,0,0.2,N/A
2001,1,7,16,0,104,182,144,0,0.5,N/A
2001,1,7,17,0,1,0,1,0,0.8,N/A
2001,1,7,18,0,0,0,0,0,1.1,N/A
2001,1,7,19,0,0,0,0,0,1.5,N/A
2001,1,7,20,0,0,0,0,0,2,N/A
2001,1,7,21,0,0,0,0,0,2.4000000000000004,N/A
2001,1,7,22,0,0,0,0,0,2.7,N/A
2001,1,7,23,0,0,0,0,0,2.9000000000000004,N/A
2001,1,8,0,0,0,0,0,0,2.9000000000000004,N/A
2001,1,8,1,0,0,0,0,0,2.9000000000000004,N/A
2001,1,8,2,0,0,0,0,0,2.8000000000000003,N/A
2001,1,8,3,0,0,0,0,0,2.6,N/A
2001,1,8,4,0,0,0,0,0,2.4000000000000004,N/A
2001,1,8,5,0,0,0,0,0,2.2,N/A
2001,1,8,6,0,0,0,0,0,2.2,N/A
2001,1,8,7,0,6,0,6,0,2.1,N/A
2001,1,8,8,0,112,201,159,0,1.8,N/A
2001,1,8,9,0,198,194,276,0,1.8,N/A
2001,1,8,10,0,250,391,456,0,2.5,N/A
2001,1,8,11,0,230,566,573,0,2.7,N/A
2001,1,8,12,0,222,632,621,0,2.7,N/A
2001,1,8,13,0,200,653,593,0,2.7,N/A
2001,1,8,14,0,183,603,496,0,2.7,N/A
2001,1,8,15,0,163,454,340,0,2.6,N/A
2001,1,8,16,0,106,191,148,0,2.5,N/A
2001,1,8,17,0,1,0,1,0,2.6,N/A
2001,1,8,18,0,0,0,0,0,2.8000000000000003,N/A
2001,1,8,19,0,0,0,0,0,2.9000000000000004,N/A
2001,1,8,20,0,0,0,0,0,3.1,N/A
2001,1,8,21,0,0,0,0,0,3.3000000000000003,N/A
2001,1,8,22,0,0,0,0,0,3.4000000000000004,N/A
2001,1,8,23,0,0,0,0,0,3.5,N/A
2001,1,9,0,0,0,0,0,0,3.5,N/A
2001,1,9,1,0,0,0,0,0,3.4000000000000004,N/A
2001,1,9,2,0,0,0,0,0,3.4000000000000004,N/A
2001,1,9,3,0,0,0,0,0,3.4000000000000004,N/A
2001,1,9,4,0,0,0,0,0,3.3000000000000003,N/A
2001,1,9,5,0,0,0,0,0,3.2,N/A
2001,1,9,6,0,0,0,0,0,3.1,N/A
2001,1,9,7,0,6,0,6,0,3,N/A
2001,1,9,8,0,108,77,126,0,2.3000000000000003,N/A
2001,1,9,9,0,182,51,203,0,2,N/A
2001,1,9,10,0,271,108,328,0,2.4000000000000004,N/A
2001,1,9,11,0,304,305,490,0,2.1,N/A
2001,1,9,12,0,264,524,596,0,1.9000000000000001,N/A
2001,1,9,13,0,213,624,590,0,1.8,N/A
2001,1,9,14,0,190,573,489,0,1.9000000000000001,N/A
2001,1,9,15,0,164,462,345,0,2.1,N/A
2001,1,9,16,0,106,174,145,0,2.2,N/A
2001,1,9,17,0,1,0,1,0,2.6,N/A
2001,1,9,18,0,0,0,0,0,2.8000000000000003,N/A
2001,1,9,19,0,0,0,0,0,2.9000000000000004,N/A
2001,1,9,20,0,0,0,0,0,3,N/A
2001,1,9,21,0,0,0,0,0,3.1,N/A
2001,1,9,22,0,0,0,0,0,3.1,N/A
2001,1,9,23,0,0,0,0,0,3.1,N/A
2001,1,10,0,0,0,0,0,0,3.1,N/A
2001,1,10,1,0,0,0,0,0,3.2,N/A
2001,1,10,2,0,0,0,0,0,3.1,N/A
2001,1,10,3,0,0,0,0,0,3,N/A
2001,1,10,4,0,0,0,0,0,2.9000000000000004,N/A
2001,1,10,5,0,0,0,0,0,2.7,N/A
2001,1,10,6,0,0,0,0,0,2.7,N/A
2001,1,10,7,0,6,0,6,0,2.6,N/A
2001,1,10,8,0,108,54,121,0,2,N/A
2001,1,10,9,0,193,84,227,0,1.8,N/A
2001,1,10,10,0,270,253,404,0,2.5,N/A
2001,1,10,11,0,270,496,572,0,2.5,N/A
2001,1,10,12,0,221,640,628,0,2.3000000000000003,N/A
2001,1,10,13,0,198,665,601,0,2.3000000000000003,N/A
2001,1,10,14,0,184,604,501,0,2.4000000000000004,N/A
2001,1,10,15,0,164,470,349,0,2.5,N/A
2001,1,10,16,0,108,183,149,0,2.3000000000000003,N/A
2001,1,10,17,0,2,0,2,0,2.2,N/A
2001,1,10,18,0,0,0,0,0,2.1,N/A
2001,1,10,19,0,0,0,0,0,1.9000000000000001,N/A
2001,1,10,20,0,0,0,0,0,1.9000000000000001,N/A
2001,1,10,21,0,0,0,0,0,1.9000000000000001,N/A
2001,1,10,22,0,0,0,0,0,2.1,N/A
2001,1,10,23,0,0,0,0,0,2.3000000000000003,N/A
2001,1,11,0,0,0,0,0,0,2.6,N/A
2001,1,11,1,0,0,0,0,0,2.8000000000000003,N/A
2001,1,11,2,0,0,0,0,0,3,N/A
2001,1,11,3,0,0,0,0,0,3,N/A
2001,1,11,4,0,0,0,0,0,3,N/A
2001,1,11,5,0,0,0,0,0,2.8000000000000003,N/A
2001,1,11,6,0,0,0,0,0,2.7,N/A
2001,1,11,7,0,9,0,9,0,2.6,N/A
2001,1,11,8,0,112,203,160,0,2.1,N/A
2001,1,11,9,0,166,477,358,0,1.9000000000000001,N/A
2001,1,11,10,0,184,612,509,0,2.5,N/A
2001,1,11,11,0,200,663,605,0,2.6,N/A
2001,1,11,12,0,212,657,631,0,2.5,N/A
2001,1,11,13,0,198,668,605,0,2.4000000000000004,N/A
2001,1,11,14,0,184,609,505,0,2.3000000000000003,N/A
2001,1,11,15,0,154,498,352,0,2.1,N/A
2001,1,11,16,0,106,280,170,0,1.9000000000000001,N/A
2001,1,11,17,0,2,0,2,0,1.8,N/A
2001,1,11,18,0,0,0,0,0,1.7000000000000002,N/A
2001,1,11,19,0,0,0,0,0,1.5,N/A
2001,1,11,20,0,0,0,0,0,1.4000000000000001,N/A
2001,1,11,21,0,0,0,0,0,1.1,N/A
2001,1,11,22,0,0,0,0,0,1,N/A
2001,1,11,23,0,0,0,0,0,0.9,N/A
2001,1,12,0,0,0,0,0,0,0.9,N/A
2001,1,12,1,0,0,0,0,0,0.8,N/A
2001,1,12,2,0,0,0,0,0,0.8,N/A
2001,1,12,3,0,0,0,0,0,0.8,N/A
2001,1,12,4,0,0,0,0,0,0.8,N/A
2001,1,12,5,0,0,0,0,0,0.8,N/A
2001,1,12,6,0,0,0,0,0,0.8,N/A
2001,1,12,7,0,4,0,4,0,0.7000000000000001,N/A
2001,1,12,8,0,78,0,78,0,0.4,N/A
2001,1,12,9,0,163,10,168,0,0.2,N/A
2001,1,12,10,0,196,7,200,0,0.2,N/A
2001,1,12,11,0,308,182,420,0,0.5,N/A
2001,1,12,12,0,188,6,192,0,0.7000000000000001,N/A
2001,1,12,13,0,171,1,172,0,0.8,N/A
2001,1,12,14,0,278,264,418,0,1,N/A
2001,1,12,15,0,188,421,356,0,1.4000000000000001,N/A
2001,1,12,16,0,111,202,158,0,1.7000000000000002,N/A
2001,1,12,17,0,2,0,2,0,2,N/A
2001,1,12,18,0,0,0,0,0,2.1,N/A
2001,1,12,19,0,0,0,0,0,2.1,N/A
2001,1,12,20,0,0,0,0,0,2,N/A
2001,1,12,21,0,0,0,0,0,1.9000000000000001,N/A
2001,1,12,22,0,0,0,0,0,1.9000000000000001,N/A
2001,1,12,23,0,0,0,0,0,2.1,N/A
2001,1,13,0,0,0,0,0,0,2.3000000000000003,N/A
2001,1,13,1,0,0,0,0,0,2.6,N/A
2001,1,13,2,0,0,0,0,0,2.7,N/A
2001,1,13,3,0,0,0,0,0,2.7,N/A
2001,1,13,4,0,0,0,0,0,2.7,N/A
2001,1,13,5,0,0,0,0,0,2.6,N/A
2001,1,13,6,0,0,0,0,0,2.5,N/A
2001,1,13,7,0,6,0,6,0,2.4000000000000004,N/A
2001,1,13,8,0,104,55,117,0,2,N/A
2001,1,13,9,0,199,236,295,0,1.8,N/A
2001,1,13,10,0,236,490,497,0,2.4000000000000004,N/A
2001,1,13,11,0,217,622,599,0,2.4000000000000004,N/A
2001,1,13,12,0,203,688,645,0,2.4000000000000004,N/A
2001,1,13,13,0,199,671,611,0,2.4000000000000004,N/A
2001,1,13,14,0,185,613,511,0,2.6,N/A
2001,1,13,15,0,167,477,359,0,2.7,N/A
2001,1,13,16,0,106,263,168,0,2.6,N/A
2001,1,13,17,0,2,0,2,0,2.6,N/A
2001,1,13,18,0,0,0,0,0,2.7,N/A
2001,1,13,19,0,0,0,0,0,2.7,N/A
2001,1,13,20,0,0,0,0,0,2.8000000000000003,N/A
2001,1,13,21,0,0,0,0,0,2.9000000000000004,N/A
2001,1,13,22,0,0,0,0,0,3,N/A
2001,1,13,23,0,0,0,0,0,3.1,N/A
2001,1,14,0,0,0,0,0,0,3.2,N/A
2001,1,14,1,0,0,0,0,0,3.1,N/A
2001,1,14,2,0,0,0,0,0,3.1,N/A
2001,1,14,3,0,0,0,0,0,3.2,N/A
2001,1,14,4,0,0,0,0,0,3.1,N/A
2001,1,14,5,0,0,0,0,0,3.1,N/A
2001,1,14,6,0,0,0,0,0,3.2,N/A
2001,1,14,7,0,6,0,6,0,3.2,N/A
2001,1,14,8,0,108,277,173,0,2.7,N/A
2001,1,14,9,0,160,489,358,0,2.6,N/A
2001,1,14,10,0,193,595,511,0,3.3000000000000003,N/A
2001,1,14,11,0,199,673,614,0,3.4000000000000004,N/A
2001,1,14,12,0,204,690,649,0,3.3000000000000003,N/A
2001,1,14,13,0,199,673,614,0,3.1,N/A
2001,1,14,14,0,186,615,515,0,2.9000000000000004,N/A
2001,1,14,15,0,157,505,362,0,2.7,N/A
2001,1,14,16,0,107,273,172,0,2.3000000000000003,N/A
2001,1,14,17,0,3,0,3,0,2.1,N/A
2001,1,14,18,0,0,0,0,0,2,N/A
2001,1,14,19,0,0,0,0,0,1.9000000000000001,N/A
2001,1,14,20,0,0,0,0,0,1.9000000000000001,N/A
2001,1,14,21,0,0,0,0,0,1.9000000000000001,N/A
2001,1,14,22,0,0,0,0,0,1.8,N/A
2001,1,14,23,0,0,0,0,0,1.8,N/A
2001,1,15,0,0,0,0,0,0,1.8,N/A
2001,1,15,1,0,0,0,0,0,1.8,N/A
2001,1,15,2,0,0,0,0,0,1.8,N/A
2001,1,15,3,0,0,0,0,0,1.7000000000000002,N/A
2001,1,15,4,0,0,0,0,0,1.5,N/A
2001,1,15,5,0,0,0,0,0,1.4000000000000001,N/A
2001,1,15,6,0,0,0,0,0,1.3,N/A
2001,1,15,7,0,7,0,7,0,1.2000000000000002,N/A
2001,1,15,8,0,105,37,114,0,1,N/A
2001,1,15,9,0,177,26,188,0,0.7000000000000001,N/A
2001,1,15,10,0,267,111,327,0,1,N/A
2001,1,15,11,0,269,512,586,0,1.1,N/A
2001,1,15,12,0,225,640,639,0,1,N/A
2001,1,15,13,0,200,674,618,0,0.9,N/A
2001,1,15,14,0,185,618,518,0,0.9,N/A
2001,1,15,15,0,158,508,366,0,1,N/A
2001,1,15,16,0,109,284,177,0,1.1,N/A
2001,1,15,17,0,3,0,3,0,1.2000000000000002,N/A
2001,1,15,18,0,0,0,0,0,1.3,N/A
2001,1,15,19,0,0,0,0,0,1.4000000000000001,N/A
2001,1,15,20,0,0,0,0,0,1.6,N/A
2001,1,15,21,0,0,0,0,0,1.9000000000000001,N/A
2001,1,15,22,0,0,0,0,0,2.2,N/A
2001,1,15,23,0,0,0,0,0,2.5,N/A
2001,1,16,0,0,0,0,0,0,2.7,N/A
2001,1,16,1,0,0,0,0,0,2.8000000000000003,N/A
2001,1,16,2,0,0,0,0,0,2.9000000000000004,N/A
2001,1,16,3,0,0,0,0,0,2.9000000000000004,N/A
2001,1,16,4,0,0,0,0,0,2.8000000000000003,N/A
2001,1,16,5,0,0,0,0,0,2.7,N/A
2001,1,16,6,0,0,0,0,0,2.6,N/A
2001,1,16,7,0,7,0,7,0,2.6,N/A
2001,1,16,8,0,109,165,148,0,2,N/A
2001,1,16,9,0,200,260,306,0,1.4000000000000001,N/A
2001,1,16,10,0,213,552,510,0,1.6,N/A
2001,1,16,11,0,200,675,619,0,1.4000000000000001,N/A
2001,1,16,12,0,205,693,655,0,1.4000000000000001,N/A
2001,1,16,13,0,200,676,621,0,1.7000000000000002,N/A
2001,1,16,14,0,186,620,522,0,2.1,N/A
2001,1,16,15,0,170,484,369,0,2.3000000000000003,N/A
2001,1,16,16,0,109,265,174,0,2.2,N/A
2001,1,16,17,0,4,0,4,0,2.3000000000000003,N/A
2001,1,16,18,0,0,0,0,0,2.4000000000000004,N/A
2001,1,16,19,0,0,0,0,0,2.3000000000000003,N/A
2001,1,16,20,0,0,0,0,0,2.4000000000000004,N/A
2001,1,16,21,0,0,0,0,0,2.5,N/A
2001,1,16,22,0,0,0,0,0,2.6,N/A
2001,1,16,23,0,0,0,0,0,2.7,N/A
2001,1,17,0,0,0,0,0,0,2.8000000000000003,N/A
2001,1,17,1,0,0,0,0,0,2.8000000000000003,N/A
2001,1,17,2,0,0,0,0,0,2.7,N/A
2001,1,17,3,0,0,0,0,0,2.6,N/A
2001,1,17,4,0,0,0,0,0,2.3000000000000003,N/A
2001,1,17,5,0,0,0,0,0,2.1,N/A
2001,1,17,6,0,0,0,0,0,2.1,N/A
2001,1,17,7,0,7,0,7,0,2.2,N/A
2001,1,17,8,0,106,39,116,0,1.8,N/A
2001,1,17,9,0,183,46,202,0,1.1,N/A
2001,1,17,10,0,277,329,455,0,0.9,N/A
2001,1,17,11,0,237,602,612,0,0.5,N/A
2001,1,17,12,0,205,695,658,0,0.5,N/A
2001,1,17,13,0,200,678,624,0,0.6000000000000001,N/A
2001,1,17,14,0,186,622,525,0,0.7000000000000001,N/A
2001,1,17,15,0,171,486,373,0,0.8,N/A
2001,1,17,16,0,111,275,179,0,1.1,N/A
2001,1,17,17,0,5,0,5,0,1.4000000000000001,N/A
2001,1,17,18,0,0,0,0,0,1.8,N/A
2001,1,17,19,0,0,0,0,0,2.1,N/A
2001,1,17,20,0,0,0,0,0,2.3000000000000003,N/A
2001,1,17,21,0,0,0,0,0,2.4000000000000004,N/A
2001,1,17,22,0,0,0,0,0,2.6,N/A
2001,1,17,23,0,0,0,0,0,2.7,N/A
2001,1,18,0,0,0,0,0,0,2.7,N/A
2001,1,18,1,0,0,0,0,0,2.8000000000000003,N/A
2001,1,18,2,0,0,0,0,0,2.7,N/A
2001,1,18,3,0,0,0,0,0,2.5,N/A
2001,1,18,4,0,0,0,0,0,2.3000000000000003,N/A
2001,1,18,5,0,0,0,0,0,2.2,N/A
2001,1,18,6,0,0,0,0,0,2.1,N/A
2001,1,18,7,0,5,0,5,0,2,N/A
2001,1,18,8,0,104,33,112,0,1.6,N/A
2001,1,18,9,0,188,37,204,0,1.1,N/A
2001,1,18,10,0,261,77,303,0,1.5,N/A
2001,1,18,11,0,281,534,615,0,1.5,N/A
2001,1,18,12,0,239,644,661,0,1.5,N/A
2001,1,18,13,0,304,370,537,0,1.5,N/A
2001,1,18,14,0,210,582,529,0,1.6,N/A
2001,1,18,15,0,161,515,376,0,1.7000000000000002,N/A
2001,1,18,16,0,112,312,190,0,1.7000000000000002,N/A
2001,1,18,17,0,4,0,4,0,1.7000000000000002,N/A
2001,1,18,18,0,0,0,0,0,1.8,N/A
2001,1,18,19,0,0,0,0,0,1.8,N/A
2001,1,18,20,0,0,0,0,0,1.9000000000000001,N/A
2001,1,18,21,0,0,0,0,0,2.1,N/A
2001,1,18,22,0,0,0,0,0,2.3000000000000003,N/A
2001,1,18,23,0,0,0,0,0,2.4000000000000004,N/A
2001,1,19,0,0,0,0,0,0,2.3000000000000003,N/A
2001,1,19,1,0,0,0,0,0,2.2,N/A
2001,1,19,2,0,0,0,0,0,2,N/A
2001,1,19,3,0,0,0,0,0,2.1,N/A
2001,1,19,4,0,0,0,0,0,2.2,N/A
2001,1,19,5,0,0,0,0,0,2.2,N/A
2001,1,19,6,0,0,0,0,0,2.1,N/A
2001,1,19,7,0,8,0,8,0,2,N/A
2001,1,19,8,0,123,226,178,0,1.6,N/A
2001,1,19,9,0,186,61,212,0,1,N/A
2001,1,19,10,0,257,480,518,0,1.1,N/A
2001,1,19,11,0,203,672,625,0,0.8,N/A
2001,1,19,12,0,207,692,662,0,0.6000000000000001,N/A
2001,1,19,13,0,201,681,631,0,0.6000000000000001,N/A
2001,1,19,14,0,188,626,533,0,0.7000000000000001,N/A
2001,1,19,15,0,162,518,380,0,0.9,N/A
2001,1,19,16,0,113,297,188,0,1.2000000000000002,N/A
2001,1,19,17,0,8,0,8,0,1.4000000000000001,N/A
2001,1,19,18,0,0,0,0,0,1.6,N/A
2001,1,19,19,0,0,0,0,0,1.7000000000000002,N/A
2001,1,19,20,0,0,0,0,0,1.7000000000000002,N/A
